it: 1, min: 1.646552324295044, max: 100.0, mean: 76.63011169433594, var: 434.8482971191406, global_min: 1.646552324295044
it: 215, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 216, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 217, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 218, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 219, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 220, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 221, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 222, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 223, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 224, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 225, min: 62.06059646606445, max: 132.25697326660156, mean: 62.23609161376953, var: 12.288030624389648, global_min: -69.55844116210938
it: 226, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 227, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 228, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 229, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 230, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 231, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.599024772644043, global_min: -69.55844116210938
it: 232, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 233, min: 62.06059646606445, max: 156.39178466796875, mean: 62.48771286010742, var: 36.69912338256836, global_min: -69.55844116210938
it: 234, min: 62.06059646606445, max: 135.17822265625, mean: 62.2433967590332, var: 13.332054138183594, global_min: -69.55844116210938
it: 235, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 236, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 237, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 238, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 239, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.59902572631836, global_min: -69.55844116210938
it: 240, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 241, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 242, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 243, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 244, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 245, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 246, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 247, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 248, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 249, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 250, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 251, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 252, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 253, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 254, min: 62.06059646606445, max: 94.10224914550781, mean: 62.14070510864258, var: 2.5602519512176514, global_min: -69.55844116210938
it: 255, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 256, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 257, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 258, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 259, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 260, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 261, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 262, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 263, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 264, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 265, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 266, min: 62.06059646606445, max: 67.50711822509766, mean: 62.07421875, var: 0.07397608458995819, global_min: -69.55844116210938
it: 267, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 268, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 269, min: 62.06059646606445, max: 126.54926300048828, mean: 62.221824645996094, var: 10.370976448059082, global_min: -69.55844116210938
it: 270, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 271, min: 62.06059646606445, max: 67.50711822509766, mean: 62.07421875, var: 0.07397608458995819, global_min: -69.55844116210938
it: 272, min: 62.06059646606445, max: 135.17822265625, mean: 62.2433967590332, var: 13.332051277160645, global_min: -69.55844116210938
it: 273, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 274, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 275, min: 62.06059646606445, max: 132.25697326660156, mean: 62.23609161376953, var: 12.288031578063965, global_min: -69.55844116210938
it: 276, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 277, min: 62.06059646606445, max: 67.50711822509766, mean: 62.07421875, var: 0.07397608458995819, global_min: -69.55844116210938
it: 278, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 279, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 280, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 281, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 282, min: 62.06059646606445, max: 179.74905395507812, mean: 62.35482406616211, var: 34.53987121582031, global_min: -69.55844116210938
it: 283, min: 62.06059646606445, max: 129.8324432373047, mean: 62.23003387451172, var: 11.453855514526367, global_min: -69.55844116210938
it: 284, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 285, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 286, min: 62.06059646606445, max: 161.77462768554688, mean: 62.30989074707031, var: 24.795082092285156, global_min: -69.55844116210938
it: 287, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 288, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 289, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 290, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 291, min: 62.06059646606445, max: 167.4775848388672, mean: 62.52504348754883, var: 43.709720611572266, global_min: -69.55844116210938
it: 292, min: 62.06059646606445, max: 161.77462768554688, mean: 62.30989074707031, var: 24.795082092285156, global_min: -69.55844116210938
it: 293, min: 62.06059646606445, max: 138.57363891601562, mean: 62.41033935546875, var: 24.55616569519043, global_min: -69.55844116210938
it: 294, min: 62.06059646606445, max: 125.44155883789062, mean: 62.21905517578125, var: 10.0177583694458, global_min: -69.55844116210938
it: 295, min: 62.06059646606445, max: 67.50711822509766, mean: 62.07421875, var: 0.07397609204053879, global_min: -69.55844116210938
it: 296, min: 62.06059646606445, max: 125.44155883789062, mean: 62.23267364501953, var: 10.087418556213379, global_min: -69.55844116210938
it: 297, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 298, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 299, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 300, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 301, min: 62.06059646606445, max: 142.41871643066406, mean: 62.261497497558594, var: 16.10321044921875, global_min: -69.55844116210938
it: 302, min: 62.06059646606445, max: 167.4775848388672, mean: 62.79925537109375, var: 72.92247009277344, global_min: -69.55844116210938
it: 303, min: 62.06059646606445, max: 167.4775848388672, mean: 62.52055358886719, var: 41.009925842285156, global_min: -69.55844116210938
it: 304, min: 62.06059646606445, max: 161.77462768554688, mean: 62.30989074707031, var: 24.795087814331055, global_min: -69.55844116210938
it: 305, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 306, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 307, min: 62.06059646606445, max: 200.0, mean: 63.04176712036133, var: 101.94252014160156, global_min: -69.55844116210938
it: 308, min: 62.06059646606445, max: 200.0, mean: 62.405452728271484, var: 47.449275970458984, global_min: -69.55844116210938
it: 309, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 310, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 311, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 312, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 313, min: 62.06059646606445, max: 142.41871643066406, mean: 62.261497497558594, var: 16.10321044921875, global_min: -69.55844116210938
it: 314, min: 62.06059646606445, max: 135.17822265625, mean: 62.2433967590332, var: 13.33205509185791, global_min: -69.55844116210938
it: 315, min: 62.06059646606445, max: 142.41871643066406, mean: 62.30349349975586, var: 16.78997230529785, global_min: -69.55844116210938
it: 316, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 317, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 318, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 319, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 320, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 321, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 322, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 323, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 324, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 325, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 326, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 327, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 328, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 329, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 330, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 331, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 332, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 333, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 334, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 335, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 336, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 337, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 338, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 339, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 340, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 341, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 342, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 343, min: 62.06059646606445, max: 151.35415649414062, mean: 62.283836364746094, var: 19.883514404296875, global_min: -69.55844116210938
it: 344, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 345, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 346, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 347, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 348, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 349, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 350, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 351, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 352, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 353, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 354, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 355, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 356, min: 62.06059646606445, max: 167.4775848388672, mean: 62.32415008544922, var: 27.712398529052734, global_min: -69.55844116210938
it: 357, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.59902572631836, global_min: -69.55844116210938
it: 358, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 359, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 360, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 361, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 362, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 363, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 364, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 365, min: 62.06059646606445, max: 129.8324432373047, mean: 62.388484954833984, var: 21.41791534423828, global_min: -69.55844116210938
it: 366, min: 62.06059646606445, max: 129.8324432373047, mean: 62.23003387451172, var: 11.453852653503418, global_min: -69.55844116210938
it: 367, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 368, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 369, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 370, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 371, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 372, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 373, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 374, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.59902572631836, global_min: -69.55844116210938
it: 375, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 376, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 377, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 378, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 379, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 380, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 381, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 382, min: 62.06059646606445, max: 125.44155883789062, mean: 62.37751007080078, var: 19.985301971435547, global_min: -69.55844116210938
it: 383, min: 62.06059646606445, max: 125.44155883789062, mean: 62.21905517578125, var: 10.0177583694458, global_min: -69.55844116210938
it: 384, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 385, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 386, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 387, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 388, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 389, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 390, min: 62.06059646606445, max: 127.9244384765625, mean: 62.22526168823242, var: 10.818002700805664, global_min: -69.55844116210938
it: 391, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 392, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 393, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 394, min: 62.06059646606445, max: 94.10224914550781, mean: 62.14070510864258, var: 2.5602519512176514, global_min: -69.55844116210938
it: 395, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 396, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 397, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 398, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 399, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 400, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 401, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 402, min: 62.06059646606445, max: 142.67239379882812, mean: 62.4630241394043, var: 32.22727966308594, global_min: -69.55844116210938
it: 403, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 404, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 405, min: 62.06059646606445, max: 86.8629150390625, mean: 62.12261199951172, var: 1.5340425968170166, global_min: -69.55844116210938
it: 406, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 407, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 408, min: 62.06059646606445, max: 161.77462768554688, mean: 62.30989074707031, var: 24.795087814331055, global_min: -69.55844116210938
it: 409, min: 62.06059646606445, max: 167.4775848388672, mean: 62.57343292236328, var: 52.376068115234375, global_min: -69.55844116210938
it: 410, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 411, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 412, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 413, min: 62.06059646606445, max: 142.41871643066406, mean: 62.452781677246094, var: 30.625377655029297, global_min: -69.55844116210938
it: 414, min: 62.06059646606445, max: 142.67239379882812, mean: 62.26213073730469, var: 16.20503807067871, global_min: -69.55844116210938
it: 415, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 416, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 417, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 418, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 419, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 420, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 421, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 422, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.599024772644043, global_min: -69.55844116210938
it: 423, min: 62.06059646606445, max: 138.57363891601562, mean: 62.25188446044922, var: 14.59902572631836, global_min: -69.55844116210938
it: 424, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 425, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 426, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
it: 427, min: 62.06059646606445, max: 62.06059646606445, mean: 62.060604095458984, var: 5.820766091346741e-11, global_min: -69.55844116210938
